INFO: kbplacer_plugin_action.py:73: Plugin version: 0.18
INFO: kbplacer_plugin_action.py:74: Python version: '3.11.5 (main, Jan 23 2026, 07:39:48) [MSC v.1944 64 bit (AMD64)]'
INFO: kbplacer_plugin_action.py:75: KiCad version: 10.0.4 with 4.2.2 msw (phoenix) wxWidgets 3.3.2
INFO: kbplacer_dialog.py:799: Language: en
INFO: kbplacer_plugin_action.py:83: GUI state: {"layout_path": "C:\\Users\\ASUS\\Downloads\\keyboard-layout_noOled_noEncoder.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": "", "start_index": 1}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 4.0, "orientation": 90.0, "side": "Back"}, "template_path": "", "start_index": -1}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": "", "start_index": -1}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0, "layout_offset": null}
DEBUG: key_placer.py:144: Switches by nets: defaultdict(<class 'list'>, {frozenset({'/ROW2', '/COL1'}): ['SW34'], frozenset({'/COL3', '/ROW0'}): ['SW4'], frozenset({'/ROW1', '/COL6'}): ['SW23'], frozenset({'/ROW4', '/COL1'}): ['SW66'], frozenset({'/ROW1', '/COL4'}): ['SW21'], frozenset({'/ROW2', '/COL15'}): ['SW48'], frozenset({'/ROW2', '/COL8'}): ['SW41'], frozenset({'/COL13', '/ROW3'}): ['SW62'], frozenset({'/ROW3', '/COL14'}): ['SW63'], frozenset({'/ROW0', '/COL4'}): ['SW5'], frozenset({'/COL3', '/ROW2'}): ['SW36'], frozenset({'/COL5', '/ROW0'}): ['SW6'], frozenset({'/ROW1', '/COL9'}): ['SW26'], frozenset({'/ROW1', '/COL14'}): ['SW31'], frozenset({'/ROW0', '/COL12'}): ['SW13'], frozenset({'/ROW3', '/COL4'}): ['SW53'], frozenset({'/ROW3', '/COL1'}): ['SW50'], frozenset({'/ROW0', '/COL1'}): ['SW2'], frozenset({'/ROW1', '/COL8'}): ['SW25'], frozenset({'/COL5', '/ROW3'}): ['SW54'], frozenset({'/ROW2', '/COL14'}): ['SW47'], frozenset({'/COL13', '/ROW1'}): ['SW30'], frozenset({'/COL5', '/ROW1'}): ['SW22'], frozenset({'/ROW1', '/COL12'}): ['SW29'], frozenset({'/ROW2', '/COL4'}): ['SW37'], frozenset({'/COL0', '/ROW2'}): ['SW33'], frozenset({'/COL7', '/ROW3'}): ['SW56'], frozenset({'/COL7', '/ROW1'}): ['SW24'], frozenset({'/ROW3', '/COL9'}): ['SW58'], frozenset({'/COL3', '/ROW1'}): ['SW20'], frozenset({'/COL2', '/ROW1'}): ['SW19'], frozenset({'/ROW3', '/COL8'}): ['SW57'], frozenset({'/COL11', '/ROW0'}): ['SW12'], frozenset({'/COL7', '/ROW2'}): ['SW40'], frozenset({'/COL0', '/ROW0'}): ['SW1'], frozenset({'/ROW2', '/COL9'}): ['SW42'], frozenset({'/COL11', '/ROW1'}): ['SW28'], frozenset({'/COL10', '/ROW2'}): ['SW43'], frozenset({'/COL15', '/ROW3'}): ['SW64'], frozenset({'/ROW1', '/COL1'}): ['SW18'], frozenset({'/COL11', '/ROW3'}): ['SW60'], frozenset({'/COL10', '/ROW0'}): ['SW11'], frozenset({'/COL13', '/ROW2'}): ['SW46'], frozenset({'/COL11', '/ROW2'}): ['SW44'], frozenset({'/ROW4', '/COL4'}): ['SW69'], frozenset({'/COL0', '/ROW1'}): ['SW17'], frozenset({'/COL10', '/ROW1'}): ['SW27'], frozenset({'/COL0', '/ROW3'}): ['SW49'], frozenset({'/COL7', '/ROW0'}): ['SW8'], frozenset({'/COL2', '/ROW2'}): ['SW35'], frozenset({'/COL10', '/ROW3'}): ['SW59'], frozenset({'/COL13', '/ROW0'}): ['SW14'], frozenset({'/ROW0', '/COL6'}): ['SW7'], frozenset({'/ROW3', '/COL6'}): ['SW55'], frozenset({'/ROW4', '/COL8'}): ['SW73'], frozenset({'/COL3', '/ROW4'}): ['SW68'], frozenset({'/COL15', '/ROW0'}): ['SW16'], frozenset({'/ROW2', '/COL12'}): ['SW45'], frozenset({'/COL2', '/ROW4'}): ['SW67'], frozenset({'/ROW0', '/COL8'}): ['SW9'], frozenset({'/ROW2', '/COL6'}): ['SW39'], frozenset({'/ROW0', '/COL9'}): ['SW10'], frozenset({'/COL7', '/ROW4'}): ['SW72'], frozenset({'/COL2', '/ROW3'}): ['SW51'], frozenset({'/COL0', '/ROW4'}): ['SW65'], frozenset({'/COL5', '/ROW4'}): ['SW70'], frozenset({'/COL3', '/ROW3'}): ['SW52'], frozenset({'/ROW4', '/COL6'}): ['SW71'], frozenset({'/ROW1', '/COL15'}): ['SW32'], frozenset({'/COL2', '/ROW0'}): ['SW3'], frozenset({'/ROW3', '/COL12'}): ['SW61'], frozenset({'/ROW0', '/COL14'}): ['SW15'], frozenset({'/COL5', '/ROW2'}): ['SW38']})
DEBUG: key_placer.py:148: Diodes by switch: {'SW31': ['D31'], 'SW12': ['D12'], 'SW28': ['D28'], 'SW48': ['D48'], 'SW66': ['D66'], 'SW53': ['D53'], 'SW36': ['D36'], 'SW71': ['D71'], 'SW57': ['D57'], 'SW68': ['D68'], 'SW43': ['D43'], 'SW49': ['D49'], 'SW42': ['D42'], 'SW21': ['D21'], 'SW65': ['D65'], 'SW69': ['D69'], 'SW27': ['D27'], 'SW9': ['D9'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW26': ['D26'], 'SW3': ['D3'], 'SW6': ['D6'], 'SW55': ['D55'], 'SW41': ['D41'], 'SW35': ['D35'], 'SW44': ['D44'], 'SW56': ['D56'], 'SW54': ['D54'], 'SW22': ['D22'], 'SW72': ['D72'], 'SW2': ['D2'], 'SW47': ['D47'], 'SW15': ['D15'], 'SW60': ['D60'], 'SW1': ['D1'], 'SW16': ['D16'], 'SW52': ['D52'], 'SW8': ['D8'], 'SW18': ['D18'], 'SW34': ['D34'], 'SW39': ['D39'], 'SW37': ['D37'], 'SW20': ['D20'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW32': ['D32'], 'SW14': ['D14'], 'SW10': ['D10'], 'SW17': ['D17'], 'SW46': ['D46'], 'SW40': ['D40'], 'SW64': ['D64'], 'SW59': ['D59'], 'SW4': ['D4'], 'SW61': ['D61'], 'SW7': ['D7'], 'SW62': ['D62'], 'SW63': ['D63'], 'SW11': ['D11'], 'SW5': ['D5'], 'SW33': ['D33'], 'SW29': ['D29'], 'SW23': ['D23'], 'SW45': ['D45'], 'SW67': ['D67'], 'SW13': ['D13'], 'SW73': ['D73'], 'SW38': ['D38'], 'SW70': ['D70'], 'SW30': ['D30'], 'SW19': ['D19'], 'SW58': ['D58']}
INFO: kle_serial.py:1038: User layout: [{'backcolor': '#222222'}, [{'y': 1.5, 'c': '#cba6f7', 't': '#11111b', 'sm': 'cherry', 'a': 7}, 'M1', {'x': 0.25, 'c': '#9693e0', 'a': 4}, 'Esc', {'c': '#181825', 't': '#cdd6f4'}, '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'c': '#313244', 'w': 2}, 'Backspace', '▶'], [{'c': '#cba6f7', 't': '#11111b', 'a': 7}, 'M2', {'x': 0.25, 'c': '#313244', 't': '#cdd6f4', 'a': 4, 'w': 1.5}, '\nTab', {'c': '#181825'}, 'Q', {'c': '#585b70'}, 'W', {'c': '#181825'}, 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'c': '#313244', 'w': 1.5}, '\n\n|\n\\', '■'], [{'c': '#cba6f7', 't': '#11111b', 'a': 7}, 'M3', {'x': 0.25, 'c': '#313244', 't': '#cdd6f4', 'a': 4, 'w': 1.75}, '\nCaps Lock', {'c': '#585b70'}, 'A', 'S', 'D', {'c': '#181825'}, 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'c': '#74c7ec', 't': '#11111b', 'a': 6, 'w': 2.25}, '\n\nEnter', {'c': '#313244', 't': '#cdd6f4'}, '<<'], [{'c': '#cba6f7', 't': '#11111b', 'a': 7}, 'M4', {'x': 0.25, 'c': '#f2cdcd', 'a': 4, 'w': 2.25}, '\nShift', {'c': '#181825', 't': '#cdd6f4', 'a': 6}, 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<', '>', '?', {'c': '#313244', 'w': 1.75}, '\n\nShift', {'c': '#181825'}, '↑', {'c': '#313244'}, '>>'], [{'c': '#cba6f7', 't': '#11111b', 'a': 7}, 'M5', {'x': 0.25, 'c': '#313244', 't': '#cdd6f4', 'a': 4, 'w': 1.25}, '\nCtrl', {'c': '#a6e3a1', 't': '#11111b', 'w': 1.25}, '\nWin', {'c': '#313244', 't': '#cdd6f4', 'w': 1.25}, '\nAlt', {'c': '#fab387', 'a': 7, 'w': 6.25}, '', {'c': '#313244', 'a': 4}, '\n\n\nAlt', '\n\n\nFn', '\n\n\nCtrl', {'c': '#181825', 'a': 6}, '←', '↓', '→']]
DEBUG: key_placer.py:757: Using key 1U distance: (19.05, 19.05) mm
DEBUG: board_modifier.py:119: Setting D21 footprint position: (133667500, 99250000)
DEBUG: board_modifier.py:132: Getting SW22 footprint position: (147637500, 95250000)
DEBUG: board_modifier.py:119: Setting D22 footprint position: (152717500, 99250000)
DEBUG: board_modifier.py:132: Getting SW23 footprint position: (166687500, 95250000)
DEBUG: board_modifier.py:119: Setting D23 footprint position: (171767500, 99250000)
DEBUG: board_modifier.py:132: Getting SW24 footprint position: (185737500, 95250000)
DEBUG: board_modifier.py:119: Setting D24 footprint position: (190817500, 99250000)
DEBUG: board_modifier.py:132: Getting SW25 footprint position: (204787500, 95250000)
DEBUG: board_modifier.py:119: Setting D25 footprint position: (209867500, 99250000)
DEBUG: board_modifier.py:132: Getting SW26 footprint position: (223837500, 95250000)
DEBUG: board_modifier.py:119: Setting D26 footprint position: (228917500, 99250000)
DEBUG: board_modifier.py:132: Getting SW27 footprint position: (242887500, 95250000)
DEBUG: board_modifier.py:119: Setting D27 footprint position: (247967500, 99250000)
DEBUG: board_modifier.py:132: Getting SW28 footprint position: (261937500, 95250000)
DEBUG: board_modifier.py:119: Setting D28 footprint position: (267017500, 99250000)
DEBUG: board_modifier.py:132: Getting SW29 footprint position: (280987500, 95250000)
DEBUG: board_modifier.py:119: Setting D29 footprint position: (286067500, 99250000)
DEBUG: board_modifier.py:132: Getting SW30 footprint position: (300037500, 95250000)
DEBUG: board_modifier.py:119: Setting D30 footprint position: (305117500, 99250000)
DEBUG: board_modifier.py:132: Getting SW31 footprint position: (323850000, 95250000)
DEBUG: board_modifier.py:119: Setting D31 footprint position: (328930000, 99250000)
DEBUG: board_modifier.py:132: Getting SW32 footprint position: (347662500, 95250000)
DEBUG: board_modifier.py:119: Setting D32 footprint position: (352742500, 99250000)
DEBUG: board_modifier.py:132: Getting SW33 footprint position: (38100000, 114300000)
DEBUG: board_modifier.py:119: Setting D33 footprint position: (43180000, 118300000)
DEBUG: board_modifier.py:132: Getting SW34 footprint position: (69056250, 114300000)
DEBUG: board_modifier.py:119: Setting D34 footprint position: (74136250, 118300000)
DEBUG: board_modifier.py:132: Getting SW35 footprint position: (95250000, 114300000)
DEBUG: board_modifier.py:119: Setting D35 footprint position: (100330000, 118300000)
DEBUG: board_modifier.py:132: Getting SW36 footprint position: (114300000, 114300000)
DEBUG: board_modifier.py:119: Setting D36 footprint position: (119380000, 118300000)
DEBUG: board_modifier.py:132: Getting SW37 footprint position: (133350000, 114300000)
DEBUG: board_modifier.py:119: Setting D37 footprint position: (138430000, 118300000)
DEBUG: board_modifier.py:132: Getting SW38 footprint position: (152400000, 114300000)
DEBUG: board_modifier.py:119: Setting D38 footprint position: (157480000, 118300000)
DEBUG: board_modifier.py:132: Getting SW39 footprint position: (171450000, 114300000)
DEBUG: board_modifier.py:119: Setting D39 footprint position: (176530000, 118300000)
DEBUG: board_modifier.py:132: Getting SW40 footprint position: (190500000, 114300000)
DEBUG: board_modifier.py:119: Setting D40 footprint position: (195580000, 118300000)
DEBUG: board_modifier.py:132: Getting SW41 footprint position: (209550000, 114300000)
DEBUG: board_modifier.py:119: Setting D41 footprint position: (214630000, 118300000)
DEBUG: board_modifier.py:132: Getting SW42 footprint position: (228600000, 114300000)
DEBUG: board_modifier.py:119: Setting D42 footprint position: (233680000, 118300000)
DEBUG: board_modifier.py:132: Getting SW43 footprint position: (247650000, 114300000)
DEBUG: board_modifier.py:119: Setting D43 footprint position: (252730000, 118300000)
DEBUG: board_modifier.py:132: Getting SW44 footprint position: (266700000, 114300000)
DEBUG: board_modifier.py:119: Setting D44 footprint position: (271780000, 118300000)
DEBUG: board_modifier.py:132: Getting SW45 footprint position: (285750000, 114300000)
DEBUG: board_modifier.py:119: Setting D45 footprint position: (290830000, 118300000)
DEBUG: board_modifier.py:132: Getting SW46 footprint position: (316706250, 114300000)
DEBUG: board_modifier.py:119: Setting D46 footprint position: (321786250, 118300000)
DEBUG: board_modifier.py:132: Getting SW47 footprint position: (347662500, 114300000)
DEBUG: board_modifier.py:119: Setting D47 footprint position: (352742500, 118300000)
DEBUG: board_modifier.py:132: Getting SW48 footprint position: (38100000, 133350000)
DEBUG: board_modifier.py:119: Setting D48 footprint position: (43180000, 137350000)
DEBUG: board_modifier.py:132: Getting SW49 footprint position: (73818750, 133350000)
DEBUG: board_modifier.py:119: Setting D49 footprint position: (78898750, 137350000)
DEBUG: board_modifier.py:132: Getting SW50 footprint position: (104775000, 133350000)
DEBUG: board_modifier.py:119: Setting D50 footprint position: (109855000, 137350000)
DEBUG: board_modifier.py:132: Getting SW51 footprint position: (123825000, 133350000)
DEBUG: board_modifier.py:119: Setting D51 footprint position: (128905000, 137350000)
DEBUG: board_modifier.py:132: Getting SW52 footprint position: (142875000, 133350000)
DEBUG: board_modifier.py:119: Setting D52 footprint position: (147955000, 137350000)
DEBUG: board_modifier.py:132: Getting SW53 footprint position: (161925000, 133350000)
DEBUG: board_modifier.py:119: Setting D53 footprint position: (167005000, 137350000)
DEBUG: board_modifier.py:132: Getting SW54 footprint position: (180975000, 133350000)
DEBUG: board_modifier.py:119: Setting D54 footprint position: (186055000, 137350000)
DEBUG: board_modifier.py:132: Getting SW55 footprint position: (200025000, 133350000)
DEBUG: board_modifier.py:119: Setting D55 footprint position: (205105000, 137350000)
DEBUG: board_modifier.py:132: Getting SW56 footprint position: (219075000, 133350000)
DEBUG: board_modifier.py:119: Setting D56 footprint position: (224155000, 137350000)
DEBUG: board_modifier.py:132: Getting SW57 footprint position: (238125000, 133350000)
DEBUG: board_modifier.py:119: Setting D57 footprint position: (243205000, 137350000)
DEBUG: board_modifier.py:132: Getting SW58 footprint position: (257175000, 133350000)
DEBUG: board_modifier.py:119: Setting D58 footprint position: (262255000, 137350000)
DEBUG: board_modifier.py:132: Getting SW59 footprint position: (276225000, 133350000)
DEBUG: board_modifier.py:119: Setting D59 footprint position: (281305000, 137350000)
DEBUG: board_modifier.py:132: Getting SW60 footprint position: (302418750, 133350000)
DEBUG: board_modifier.py:119: Setting D60 footprint position: (307498750, 137350000)
DEBUG: board_modifier.py:132: Getting SW61 footprint position: (328612500, 133350000)
DEBUG: board_modifier.py:119: Setting D61 footprint position: (333692500, 137350000)
DEBUG: board_modifier.py:132: Getting SW62 footprint position: (347662500, 133350000)
DEBUG: board_modifier.py:119: Setting D62 footprint position: (352742500, 137350000)
DEBUG: board_modifier.py:132: Getting SW63 footprint position: (38100000, 152400000)
DEBUG: board_modifier.py:119: Setting D63 footprint position: (43180000, 156400000)
DEBUG: board_modifier.py:132: Getting SW64 footprint position: (64293750, 152400000)
DEBUG: board_modifier.py:119: Setting D64 footprint position: (69373750, 156400000)
DEBUG: board_modifier.py:132: Getting SW65 footprint position: (88106250, 152400000)
DEBUG: board_modifier.py:119: Setting D65 footprint position: (93186250, 156400000)
DEBUG: board_modifier.py:132: Getting SW66 footprint position: (111918750, 152400000)
DEBUG: board_modifier.py:119: Setting D66 footprint position: (116998750, 156400000)
DEBUG: board_modifier.py:132: Getting SW67 footprint position: (183356250, 152400000)
DEBUG: board_modifier.py:119: Setting D67 footprint position: (188436250, 156400000)
DEBUG: board_modifier.py:132: Getting SW68 footprint position: (252412500, 152400000)
DEBUG: board_modifier.py:119: Setting D68 footprint position: (257492500, 156400000)
DEBUG: board_modifier.py:132: Getting SW69 footprint position: (271462500, 152400000)
DEBUG: board_modifier.py:119: Setting D69 footprint position: (276542500, 156400000)
DEBUG: board_modifier.py:132: Getting SW70 footprint position: (290512500, 152400000)
DEBUG: board_modifier.py:119: Setting D70 footprint position: (295592500, 156400000)
DEBUG: board_modifier.py:132: Getting SW71 footprint position: (309562500, 152400000)
DEBUG: board_modifier.py:119: Setting D71 footprint position: (314642500, 156400000)
DEBUG: board_modifier.py:132: Getting SW72 footprint position: (328612500, 152400000)
DEBUG: board_modifier.py:119: Setting D72 footprint position: (333692500, 156400000)
DEBUG: board_modifier.py:132: Getting SW73 footprint position: (347662500, 152400000)
DEBUG: board_modifier.py:119: Setting D73 footprint position: (352742500, 156400000)
DEBUG: key_placer.py:934: Placing additional elements for SW34
DEBUG: board_modifier.py:132: Getting SW34 footprint position: (69056250, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST34 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW4
DEBUG: board_modifier.py:132: Getting SW4 footprint position: (100012500, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST4 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW23
DEBUG: board_modifier.py:132: Getting SW23 footprint position: (166687500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST23 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW66
DEBUG: board_modifier.py:132: Getting SW66 footprint position: (111918750, 152400000)
DEBUG: board_modifier.py:84: Searching for optional ST66 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW21
DEBUG: board_modifier.py:132: Getting SW21 footprint position: (128587500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST21 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW48
DEBUG: board_modifier.py:132: Getting SW48 footprint position: (38100000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST48 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW41
DEBUG: board_modifier.py:132: Getting SW41 footprint position: (209550000, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST41 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW62
DEBUG: board_modifier.py:132: Getting SW62 footprint position: (347662500, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST62 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW63
DEBUG: board_modifier.py:132: Getting SW63 footprint position: (38100000, 152400000)
DEBUG: board_modifier.py:84: Searching for optional ST63 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW5
DEBUG: board_modifier.py:132: Getting SW5 footprint position: (119062500, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST5 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW36
DEBUG: board_modifier.py:132: Getting SW36 footprint position: (114300000, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST36 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW6
DEBUG: board_modifier.py:132: Getting SW6 footprint position: (138112500, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST6 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW26
DEBUG: board_modifier.py:132: Getting SW26 footprint position: (223837500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST26 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW31
DEBUG: board_modifier.py:132: Getting SW31 footprint position: (323850000, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST31 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW13
DEBUG: board_modifier.py:132: Getting SW13 footprint position: (271462500, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST13 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW53
DEBUG: board_modifier.py:132: Getting SW53 footprint position: (161925000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST53 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW50
DEBUG: board_modifier.py:132: Getting SW50 footprint position: (104775000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST50 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW2
DEBUG: board_modifier.py:132: Getting SW2 footprint position: (61912500, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST2 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW25
DEBUG: board_modifier.py:132: Getting SW25 footprint position: (204787500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST25 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW54
DEBUG: board_modifier.py:132: Getting SW54 footprint position: (180975000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST54 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW47
DEBUG: board_modifier.py:132: Getting SW47 footprint position: (347662500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST47 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW30
DEBUG: board_modifier.py:132: Getting SW30 footprint position: (300037500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST30 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW22
DEBUG: board_modifier.py:132: Getting SW22 footprint position: (147637500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST22 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW29
DEBUG: board_modifier.py:132: Getting SW29 footprint position: (280987500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST29 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW37
DEBUG: board_modifier.py:132: Getting SW37 footprint position: (133350000, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST37 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW33
DEBUG: board_modifier.py:132: Getting SW33 footprint position: (38100000, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST33 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW56
DEBUG: board_modifier.py:132: Getting SW56 footprint position: (219075000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST56 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW24
DEBUG: board_modifier.py:132: Getting SW24 footprint position: (185737500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST24 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW58
DEBUG: board_modifier.py:132: Getting SW58 footprint position: (257175000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST58 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW20
DEBUG: board_modifier.py:132: Getting SW20 footprint position: (109537500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST20 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW19
DEBUG: board_modifier.py:132: Getting SW19 footprint position: (90487500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST19 footprint in D:/Fabio/Projects/Hardware/custom-keyboard/pcb/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:934: Placing additional elements for SW57
DEBUG: board_modifier.py:132: Getting SW57 footprint position: (238125000, 133350000)
